time_us,x,y,z,qw,qx,qy,qz
172779665,-0.742103,0.368383,-0.71682,-0.0570732,0.119061,0.00244605,0.991242
172812694,-0.835411,0.368465,-0.710336,-0.0491139,0.113889,-0.00489603,0.992267
172845513,-0.929514,0.360203,-0.709864,0.0182205,0.075966,0.0533062,0.995518
172879368,-1.03372,0.365704,-0.707468,0.00177493,0.0655952,0.0308896,0.9973671
172912579,-1.13564,0.368498,-0.708032,-0.0531431,0.0287151,0.0155861,0.998052
172945637,-1.2387,0.367368,-0.709601,-0.0634319,0.00482897,-0.0129068,0.997891
172979444,-1.32664,0.356724,-0.704907,0.0214343,0.0088818,0.0231858,0.9994621
173012667,-1.42654,0.350759,-0.701932,0.0923358,0.0103106,0.0209299,0.995455
173045800,-1.4431,0.257319,-0.732338,-0.255259,0.0975782,0.316008,0.908548
173078989,-1.58646,0.332979,-0.71658,0.10086,0.0377077,-0.0048364,-0.994174
173111978,-1.71243,0.349252,-0.718575,0.0374468,0.088378,0.000436519,-0.9953831
173145978,-1.80869,0.347936,-0.723851,0.0170167,0.123822,-0.0113075,-0.992094
173179207,-1.8974,0.340928,-0.730899,0.0300405,0.107845,-0.0106962,-0.993656
173213040,-1.91469,0.329009,-0.713839,0.141168,-0.0215116,0.165934,0.9757431
173245814,-2.03822,0.334463,-0.737135,-0.102199,0.0953474,-0.0718706,-0.987572
173280305,-2.17344,0.26061,-0.809926,0.134881,0.0321757,0.124641,-0.982464
173312709,-2.23906,0.304744,-0.717328,0.0673148,0.496997,-0.716761,-0.484475
173344898,-2.32519,0.347816,-0.698069,0.206865,0.48739,-0.827227,-0.1880251
173379511,-2.39411,0.255942,-0.794364,-0.625355,0.334552,-0.109073,0.696498
173411996,-2.36424,0.250941,-0.791261,-0.220178,0.144512,0.0723262,0.961981
173445934,-2.45391,0.276882,-0.744161,0.015966,0.152285,-0.0653943,-0.9860421
173478548,-2.49869,0.254603,-0.724587,-0.0614684,0.411327,-0.211281,-0.884529
173545842,-2.56322,0.296784,-0.745066,0.0157054,0.244374,0.0127578,-0.96947
173580348,-2.60012,0.294262,-0.738411,0.0276408,0.256971,0.0237862,-0.9657311
173612443,-2.61259,0.231028,-0.73508,0.109195,0.186269,-0.265631,-0.939585
173646727,-2.64837,0.283171,-0.719835,-0.000716306,0.224395,-0.0266398,-0.974134
173679740,-2.66153,0.261608,-0.710489,-0.0279617,0.257392,-0.0816521,-0.962445
173712825,-2.6788,0.267594,-0.694916,-0.121247,0.24012,0.0190847,-0.9629521
173745425,-2.67944,0.26628,-0.682616,-0.0558303,0.293064,0.0101128,-0.954408
173778808,-2.68166,0.26404,-0.663937,-0.0546416,0.275549,-0.0702796,-0.957156
173812403,-2.67793,0.262462,-0.650524,-0.0281192,0.260414,-0.0737105,-0.962268
173845184,-2.67153,0.26416,-0.628952,-0.0152928,0.298057,-0.0754087,-0.9514421
173878652,-2.6563,0.270227,-0.618277,-0.0164381,0.24598,-0.0108449,-0.969075
173913073,-2.63754,0.273007,-0.600397,-0.0138662,0.225394,-0.0279166,-0.973769
173945369,-2.61291,0.270184,-0.577422,0.00247809,0.268525,-0.0174583,-0.9631111
173978159,-2.58827,0.269296,-0.554951,0.0053341,0.283733,-0.01337,-0.958795
174012593,-2.55488,0.270393,-0.53817,-0.00155161,0.236107,-0.0193127,-0.971534
174045494,-2.51892,0.272046,-0.5209,-0.0038353,0.212148,-0.0166261,-0.9770891
174078489,-2.48032,0.269112,-0.498638,0.00280864,0.196647,-0.0401734,-0.979647
174112400,-2.43826,0.268075,-0.477577,-0.000535784,0.168266,-0.0466854,-0.984635
174146452,-2.3874,0.273515,-0.459698,-0.0197314,0.133915,-0.0371843,-0.9900981
174179626,-2.3401,0.270089,-0.444827,0.0114113,0.0970107,-0.0366156,-0.994544
174212212,-2.28385,0.272467,-0.4197,0.0112162,0.140938,-0.0481208,-0.988785
174245190,-2.22885,0.265518,-0.395081,-0.0102119,0.104771,-0.0459329,-0.993383
174278584,-2.16596,0.273064,-0.382158,-0.0562807,0.0273702,-0.0695518,-0.9956131
174346905,-2.05285,0.287161,-0.340635,0.0273512,0.100487,-0.0229209,-0.994298
174379215,-1.99594,0.182579,-0.339531,-0.424845,0.233282,0.0974353,-0.8692481
174412830,-1.9152,0.242807,-0.271449,-0.0217661,0.0616178,0.187236,-0.980139
174446074,-1.85105,0.274411,-0.290216,-0.0858754,0.113459,-0.00317082,-0.989819
174478447,-1.77255,0.283171,-0.280276,-0.00307612,0.0215987,0.0502106,-0.9985
174512663,-1.70579,0.278606,-0.267643,0.0578975,0.00845181,0.014334,-0.9981841
174545632,-1.63489,0.27481,-0.253029,0.0170529,0.000897381,0.0152663,-0.999738
174579126,-1.56337,0.264651,-0.239734,-0.0279711,0.0265153,-0.0412018,0.998407
174611930,-1.49026,0.268018,-0.233131,-0.0582893,0.0474819,-0.0405581,0.996345
174646590,-1.41537,0.26215,-0.223666,-0.0468075,0.0456836,-0.099702,0.9928651
174679102,-1.31624,0.240482,-0.200319,0.0895462,0.026289,-0.0441887,0.994655
174712486,-1.26724,0.255553,-0.203877,0.00364592,0.0268764,0.0116905,0.999564
174745299,-1.19193,0.253505,-0.202052,-0.0392486,0.017184,0.0167852,0.998941
174778877,-1.12001,0.248734,-0.20108,-0.0447426,0.0157675,0.00740327,0.9988471
174811985,-1.05161,0.250323,-0.20108,0.0368109,0.00916029,0.00130509,-0.999279
174845498,-0.978673,0.244443,-0.203068,0.0310938,0.00406119,-0.012459,-0.999431
174951602,-0.909423,0.240594,-0.206917,0.0224781,0.0174418,0.00452439,-0.9995851
174952348,-0.837606,0.22636,-0.210861,0.0384448,0.00725804,0.0216276,0.999
174953992,-0.772416,0.226523,-0.2189,-0.0218566,0.0161598,0.0382739,0.998898
174978158,-0.706059,0.220056,-0.228877,-0.0151787,0.0452195,0.054967,0.997348
175013347,-0.641187,0.212437,-0.236027,-0.0199163,0.0416103,-0.00582218,0.998918
175045304,-0.57171,0.208001,-0.251752,-0.0238581,0.00732814,0.0226964,0.999431
175078687,-0.505888,0.199164,-0.262644,-0.0288497,0.0121948,0.0276043,0.9991281
175111523,-0.439376,0.194456,-0.27587,-0.0223956,0.0059199,0.0125271,0.999653
175145996,-0.376717,0.189039,-0.291747,-0.00573176,0.0243873,0.00797372,0.999654
175179446,-0.319986,0.177606,-0.310162,0.00840359,0.0266608,0.0122741,0.9995341
175211833,-0.260671,0.167589,-0.321188,-0.0113576,0.0454874,0.0231509,0.998632
175244826,-0.208224,0.159636,-0.338013,-0.0253028,0.0898404,0.0211216,0.995411
175279340,-0.148467,0.150111,-0.355998,-0.0100618,0.0724542,0.0102776,0.997268
175311258,-0.094485,0.142155,-0.374739,-0.00407576,0.0852416,0.0144357,0.9962471
175345359,-0.0415232,0.135245,-0.388955,0.000173224,0.0739327,0.0197604,0.997068
175378845,0.00499756,0.127631,-0.407917,-0.00556636,0.0842218,0.0124039,0.996354
175411966,0.0483314,0.116962,-0.423869,-0.0232886,0.0964266,0.0211384,0.9948431
175445864,0.0958387,0.114856,-0.442827,0.00619593,0.103517,0.0138905,0.994511
175478899,0.139257,0.108575,-0.464925,-0.00527163,0.102608,-0.0138792,0.994611
175512077,0.175303,0.100664,-0.482998,-0.03456,0.0964036,-0.0381859,0.9940091
175545437,0.203421,0.0905422,-0.499339,-0.0303285,0.122254,-0.0242224,0.99174
175578807,0.23555,0.084257,-0.516301,-0.0211849,0.123908,-0.0095599,0.992022
175611102,0.267385,0.0766815,-0.531169,-0.0226645,0.112193,-0.0254655,0.993102
175645515,0.292225,0.0697296,-0.546682,-0.0343537,0.120651,-0.0238099,0.9918151
175678267,0.314654,0.0637277,-0.56012,-0.0440303,0.111469,-0.0302946,0.99233
175712665,0.335674,0.0579217,-0.571667,-0.0418233,0.114661,-0.0173042,0.992373
175745684,0.354991,0.0522216,-0.581729,-0.0371598,0.108888,-0.00347421,0.9933531
175778493,0.370996,0.0475782,-0.591967,-0.0385232,0.108742,-0.0165298,0.993186
175811745,0.385447,0.0452912,-0.600321,-0.0543676,0.113908,-0.0329154,0.991456
175845476,0.397779,0.0427513,-0.606448,-0.0547339,0.0950085,-0.00748874,0.993942
175877952,0.406797,0.0398436,-0.614054,-0.044716,0.0730663,0.00614595,0.9963051
175912098,0.415874,0.0361089,-0.6192,-0.0374451,0.053473,0.00887566,0.997828
175945516,0.422445,0.0358299,-0.625823,-0.0440946,0.0459274,-0.0109214,0.997911
175978937,0.426243,0.0369229,-0.63085,-0.0447986,0.043759,-0.0276853,0.9976531
176012400,0.428634,0.0373198,-0.635337,-0.0393446,0.0422116,-0.0238924,0.998048
176045996,0.429447,0.0365721,-0.641093,-0.0533395,0.0381772,-0.0207418,0.997631
176079053,0.430671,0.03816,-0.6465,-0.0505209,0.033397,-0.0339732,0.9975861
176112933,0.430258,0.0413442,-0.653198,-0.0492243,0.0421861,-0.0372337,0.997202
176145579,0.427938,0.0481984,-0.660547,-0.028635,0.044388,-0.034403,0.998011
176179309,0.42606,0.0522484,-0.664438,-0.0403583,0.0241307,-0.0498889,0.9976471
176211738,0.424235,0.0582564,-0.669782,0.0512001,-0.0098878,0.050254,-0.997374
176245649,0.422388,0.0679,-0.676694,0.0571357,-0.00502264,0.0707789,-0.995842
176279368,0.41874,0.0794888,-0.682323,0.0527805,-0.00841121,0.0818837,-0.9952081
176312005,0.41556,0.0913449,-0.687062,0.0558849,0.000731194,0.0976911,-0.993646
176345197,0.411146,0.108506,-0.695462,0.051856,-0.0180466,0.104294,-0.99303
176379422,0.408348,0.123745,-0.699537,0.0553551,-0.0034186,0.108604,-0.9925371
176411743,0.406726,0.141163,-0.703905,0.0548307,0.00692899,0.114652,-0.991867
176444594,0.403919,0.164158,-0.70949,0.0514922,0.00700887,0.116036,-0.991885
176478392,0.401924,0.189156,-0.715655,0.0605144,0.0152376,0.125979,-0.990068
176511687,0.400488,0.215853,-0.72064,0.0647167,0.0200074,0.135628,-0.9884411
176545171,0.398823,0.244718,-0.724953,0.0653513,0.019404,0.142712,-0.987414
176579440,0.399084,0.276651,-0.728931,0.0737027,0.0212215,0.15119,-0.985525
176611723,0.39905,0.310209,-0.732267,0.0729546,0.0318662,0.149578,-0.985541
176645790,0.398581,0.346537,-0.735588,0.0638256,0.0312278,0.13597,-0.988162
176678589,0.399536,0.384508,-0.737093,0.0535984,0.0243887,0.122349,-0.990739
176711679,0.400159,0.42346,-0.737918,0.0617375,0.023748,0.116946,-0.990933
176745091,0.401715,0.466172,-0.737914,0.0678067,0.027628,0.121806,-0.989851
176778553,0.404397,0.513022,-0.735685,0.0683427,0.0386138,0.123913,-0.989183
176812164,0.40729,0.560284,-0.732571,0.065007,0.0291363,0.115584,-0.99074
176845065,0.409449,0.607251,-0.728869,0.061383,0.0209541,0.111769,-0.991615
176878784,0.413426,0.657374,-0.72417,0.0666476,0.0171455,0.102042,-0.9923971
176913030,0.41742,0.709227,-0.718496,0.0567246,0.0287062,0.0903623,-0.993878
176945141,0.422205,0.76338,-0.711325,0.0688469,0.0188092,0.079177,-0.994302
176978601,0.426904,0.817436,-0.704464,0.0622435,0.0246303,0.0693473,-0.995344
177011096,0.431662,0.871034,-0.699715,0.0634383,0.0212486,0.0575116,-0.9961011
177045021,0.436931,0.926778,-0.693881,0.0508257,0.0236456,0.0479196,-0.997277
177079382,0.44409,0.982063,-0.688297,0.0440652,0.016268,0.0287511,-0.998482
177112232,0.450425,1.03471,-0.684109,0.0580995,0.00771442,0.0190842,-0.9980991
177145583,0.456851,1.08838,-0.678958,0.0574794,0.00494423,-0.0067226,-0.998312
177179001,0.46487,1.1388,-0.671637,0.0623703,0.0159278,0.0203173,-0.997719
177211188,0.471157,1.1887,-0.666763,-0.0723654,0.00306089,0.00228511,0.997371
177245123,0.477885,1.23977,-0.663868,-0.0247058,-0.0130962,0.0494945,0.9983831
177278571,0.479637,1.29243,-0.658758,0.0442937,0.0322152,-0.0550913,-0.996978
177311799,0.487343,1.34642,-0.652023,0.0777957,0.0265182,-0.0417187,-0.995743
177344334,0.49418,1.39429,-0.647955,0.072865,0.0199763,-0.0446764,-0.99614
177378790,0.50086,1.44068,-0.64357,-0.0656925,-0.0101466,0.071241,0.9952421
177411700,0.506735,1.48137,-0.641169,-0.0472975,-0.00671543,0.0890238,0.994883
177445522,0.512157,1.52612,-0.63673,-0.0483885,0.00224798,0.0782208,0.995758
177478437,0.517892,1.56498,-0.632339,-0.0522065,0.0103585,0.0754997,0.995724
177512475,0.523318,1.60088,-0.628654,-0.0543514,0.0140423,0.103858,0.9930071
177545224,0.529104,1.63394,-0.626961,-0.0435838,0.0383152,0.132206,0.989522
177578618,0.532813,1.66594,-0.623655,-0.0542586,0.0381517,0.131111,0.989146
177612186,0.538321,1.69471,-0.620092,-0.0794358,0.0404072,0.132914,0.987113
177644289,0.519371,1.75984,-0.612086,-0.435805,0.337831,-0.500255,-0.66761
177678058,0.548142,1.7383,-0.611883,-0.196788,0.183723,-0.37355,-0.887683
177711191,0.559335,1.76503,-0.606693,-0.052349,0.0407956,0.16878,0.983417
177745064,0.558624,1.78291,-0.608715,-0.0487976,0.0452859,0.152047,0.9861291
177778082,0.564742,1.79642,-0.603257,-0.0230937,-0.0340206,0.143762,0.988758
177811751,0.570382,1.80965,-0.599196,-0.0337815,-0.0178882,0.130885,0.99066
177845149,0.574481,1.82251,-0.595426,-0.0347473,-0.0189794,0.149939,0.9879021
177878707,0.575241,1.82685,-0.594116,-0.0268944,-0.0161587,0.158823,0.986808
177911776,0.580941,1.82864,-0.588455,0.0444765,0.0502777,-0.151705,-0.986144
177944989,0.585841,1.83185,-0.584769,0.0328562,0.0444583,-0.14482,-0.987912
177978480,0.585463,1.83089,-0.580463,0.0614501,0.0552683,-0.124106,-0.9888211
178011782,0.589695,1.82936,-0.577814,0.0710202,0.0624272,-0.0973032,-0.990753
178044205,0.595317,1.82214,-0.572901,0.0475535,0.0443268,-0.11238,-0.991537
178079270,0.597919,1.80964,-0.570012,0.0523937,0.0501785,-0.136202,-0.9880211
178111352,0.600442,1.79609,-0.565754,0.0643705,0.0527398,-0.125005,-0.98866
178145491,0.603678,1.7787,-0.561605,0.0452653,0.0600705,-0.125197,-0.989277
178178865,0.606924,1.75931,-0.556106,-0.0311727,-0.0390641,0.142784,0.988491
178212816,0.609321,1.74097,-0.550254,-0.017951,-0.025137,0.167193,0.985441
178244665,0.613179,1.7195,-0.54452,-0.0249389,-0.0336263,0.149225,0.987917
178278916,0.615025,1.69658,-0.539041,-0.0330029,-0.0346334,0.138585,0.989194
178311908,0.616049,1.66602,-0.535583,-0.00357804,-0.032031,0.162894,0.986117
178345545,0.615349,1.63691,-0.529759,-0.00804355,0.00613517,0.176242,0.9842951
178378123,0.614562,1.60628,-0.524314,-0.0180886,0.00943891,0.17369,0.984589
178411611,0.616388,1.57316,-0.516964,-0.0478479,-0.015228,0.122495,0.991198
178444670,0.616079,1.53485,-0.512881,-0.036616,-0.0144071,0.12699,0.991123
178478087,0.616774,1.49726,-0.505528,-0.0348611,-0.013411,0.112884,0.9929061
178512458,0.613342,1.45694,-0.499853,-0.0418703,0.0160335,0.13758,0.989475
178545473,0.612238,1.41651,-0.493955,-0.0554955,0.023184,0.118472,0.991134
178577955,0.612946,1.36932,-0.488823,-0.0376383,0.022443,0.134838,0.989898
178611184,0.612192,1.32508,-0.481735,-0.0577412,-0.00162995,0.110719,0.9921721
178644596,0.609038,1.27902,-0.476391,-0.0612944,0.0180252,0.114451,0.991372
178678011,0.605887,1.22892,-0.470574,-0.0562133,0.0112611,0.101121,0.993221
178710717,0.604836,1.17796,-0.465918,-0.0586467,0.0252809,0.107779,0.992122
178745221,0.603165,1.12752,-0.458019,-0.0539333,0.0325357,0.0948405,0.9934981
178778377,0.600315,1.07225,-0.452543,-0.0191614,0.00313969,0.0810494,0.996521
178812067,0.597532,1.01408,-0.446485,-0.0409568,0.00438877,0.0845562,0.995567
178844889,0.594377,0.957444,-0.440553,-0.0542976,0.014967,0.0766824,0.995463
178878821,0.593253,0.899711,-0.43405,-0.0460422,0.0043857,0.0519999,0.9975761
178911496,0.590205,0.841993,-0.430084,-0.053087,-0.000967883,0.0241253,0.998298
178944636,0.587822,0.78447,-0.42605,-0.0587482,0.00967259,0.00770332,0.998196
178978077,0.585692,0.726548,-0.42399,-0.064847,0.0077002,-0.0016634,0.997864
179011522,0.584177,0.665772,-0.419698,0.0663969,0.01887,0.0393036,-0.996841
179045209,0.584528,0.611181,-0.416743,0.0638861,0.0154244,0.0560848,-0.996261
179078948,0.583819,0.555577,-0.412597,0.0480495,0.0340332,0.071044,-0.995734
179111765,0.58422,0.502448,-0.410392,0.0423277,0.0408711,0.0777632,-0.9952341
179144616,0.584364,0.44812,-0.409287,0.0565333,0.0550691,0.0787456,-0.993766
179177706,0.584563,0.39269,-0.406466,0.0490423,0.0309866,0.089143,-0.994328
179211162,0.584157,0.344053,-0.40704,0.0308466,-0.000785042,0.0921799,-0.995264
179244603,0.592814,0.297459,-0.400195,0.0892801,-0.0236941,0.102756,-0.9904081
179277490,0.588848,0.26038,-0.407838,0.0345607,0.0075745,0.100983,-0.994259
179312518,0.591686,0.208783,-0.41016,0.0264173,0.0142391,0.134011,-0.990525
179345404,0.596139,0.168431,-0.408425,0.0404365,0.0221456,0.157179,-0.9864931
179377740,0.599317,0.129252,-0.408771,0.0344443,0.0504272,0.164727,-0.984447
179411862,0.602434,0.0947073,-0.408944,0.0212975,0.0663426,0.168826,-0.98318
179444689,0.608085,0.0625727,-0.415391,0.0360685,0.0368152,0.145099,-0.988074
179477571,0.611825,0.0369824,-0.411473,0.0475901,-0.0143993,0.138544,-0.9891071
179512020,0.619069,0.0134993,-0.415489,0.0476597,0.0301156,0.168274,-0.984127
179545129,0.625235,-0.0191485,-0.417634,0.0460035,0.00284724,0.146353,-0.988158
179578035,0.632368,-0.0406559,-0.419401,0.0446145,0.00140696,0.134324,-0.9899321
179610825,0.640061,-0.0594383,-0.420412,0.0450018,0.0118253,0.127983,-0.990684
179645084,0.648002,-0.0746871,-0.420622,0.0409401,0.0518691,0.126126,-0.989811
179677760,0.657833,-0.089826,-0.424872,0.0483227,0.0340913,0.13684,-0.988826
179711537,0.663136,-0.101905,-0.426719,0.0289966,0.0259891,0.125277,-0.9913571
179743835,0.669365,-0.112965,-0.434937,0.0263649,-0.019414,0.101564,-0.99429
179777982,0.678046,-0.123244,-0.437527,0.0355715,-0.0245188,0.0965335,-0.994392
179811347,0.689419,-0.128037,-0.441549,0.0532676,0.00170215,0.113834,-0.992069
179845438,0.699055,-0.136772,-0.442639,0.0385175,0.0173409,0.0949489,-0.9945861
179878588,0.706909,-0.146055,-0.447407,0.0228847,-0.00951807,0.0587669,-0.997964
179911431,0.715004,-0.151128,-0.454312,-0.0155758,0.0312598,-0.0458594,0.998337
179944030,0.724056,-0.155624,-0.459465,-0.0226124,0.0261936,-0.045473,0.998366
179978648,0.733504,-0.159802,-0.465133,0.0368011,-0.00795024,0.0509691,-0.997991
180011682,0.742981,-0.162344,-0.471236,0.0336016,-0.0137362,0.0461647,-0.998274
180044740,0.753562,-0.166636,-0.475587,0.0439406,-0.00393359,0.0515192,-0.997697
180078534,0.763577,-0.169014,-0.48133,0.0598251,0.0101522,0.061398,-0.996267
180111477,0.774578,-0.170758,-0.485901,0.0551456,0.0194805,0.0615991,-0.9963861
180143732,0.782171,-0.172642,-0.493893,0.0335811,0.00187588,0.0393923,-0.998658
180177802,0.79036,-0.176976,-0.501309,-0.0293258,0.0126832,-0.0245107,0.999189
180211358,0.800417,-0.179448,-0.508786,0.0342931,-0.00525338,0.0266539,-0.999043
180243686,0.808564,-0.181939,-0.516974,0.0422998,-0.00585082,0.0320557,-0.9985731
180277765,0.816377,-0.184146,-0.525985,-0.0409305,0.0152859,-0.0281454,0.998649
180311180,0.824107,-0.18673,-0.534484,-0.0432105,0.0261784,-0.0285128,0.998316
180344144,0.831696,-0.18955,-0.543711,-0.0422732,0.0364121,-0.0224919,0.9981891
180377861,0.839285,-0.19382,-0.552588,-0.0511017,0.0431534,-0.0125189,0.997682
180411723,0.844591,-0.197946,-0.559969,-0.0390224,0.0585804,-0.00609374,0.997501
180445080,0.850105,-0.204046,-0.566605,-0.0470798,0.0716684,0.0082341,0.9962831
180478587,0.850248,-0.204421,-0.575128,-0.0554508,0.0821195,-0.00505062,0.995066
180511276,0.850898,-0.206618,-0.58433,-0.0410518,0.0975529,-0.0115232,0.994317
180544162,0.845362,-0.205321,-0.595768,-0.0229931,0.150568,-0.0355247,0.987694
180577657,0.841288,-0.206545,-0.605233,-0.00968802,0.180786,-0.0519838,0.98211
180611717,0.834112,-0.211237,-0.611313,-0.0170574,0.193183,-0.0527197,0.979597
180644561,0.826465,-0.218093,-0.617189,-0.0280978,0.193042,-0.0379977,0.980052
180678700,0.813453,-0.221294,-0.624678,-0.02909,0.21568,-0.0398018,0.9752191
180711354,0.798146,-0.225736,-0.63059,-0.0162647,0.233334,-0.0451607,0.971211
180744375,0.779837,-0.232882,-0.63824,0.00388611,0.25245,-0.0458838,0.966514
180778651,0.761501,-0.238112,-0.639091,-0.0062257,0.209507,-0.0625207,0.975786
180810492,0.735322,-0.247417,-0.643564,-0.0446088,0.187255,-0.0677615,0.9789561
180845391,0.706881,-0.248047,-0.650207,-0.0329846,0.221557,-0.0926139,0.970179
180877695,0.674898,-0.251796,-0.651565,-0.00857078,0.207208,-0.108086,0.97227
180911779,0.635505,-0.249462,-0.65715,-0.0347547,0.232218,-0.231681,0.9440291
180944603,0.599931,-0.255864,-0.65663,-0.0820004,0.136646,-0.0907143,0.983044
180977622,0.573542,-0.26402,-0.656141,-0.0596248,0.10962,-0.0351912,0.991559
181010732,0.533712,-0.251467,-0.65882,-0.00485106,0.157735,-0.0736482,0.984719
181044323,0.471156,-0.237383,-0.661555,-0.00380895,0.178724,-0.155039,0.97161
181077566,0.437583,-0.243618,-0.66915,-0.0483805,0.187416,-0.144099,0.970448
181144486,0.354258,-0.230329,-0.661618,-0.0665829,0.13372,-0.15734,0.9761811
181177685,0.292246,-0.222413,-0.662214,-0.0645542,0.0805641,-0.141216,0.984581
181210774,0.229492,-0.207035,-0.667,-0.0606884,0.0857752,-0.110211,0.988339
181244272,0.170642,-0.192201,-0.668825,-0.0651219,0.128752,-0.101499,0.984317
181278089,0.106885,-0.176969,-0.666878,-0.10224,0.0652761,-0.109302,0.986581
181310858,0.0448145,-0.152747,-0.662873,-0.0761821,0.0356262,-0.0982492,0.991602
181344135,-0.019699,-0.133842,-0.664825,-0.104088,0.0724697,-0.118661,0.984801
181377182,-0.0705851,-0.0898217,-0.672662,0.0613655,0.279084,-0.609139,0.739795
181410838,-0.122691,-0.0891329,-0.671129,-0.0951864,0.142288,-0.234681,0.956881
181444446,-0.206544,-0.056819,-0.664412,-0.0954079,0.0629166,-0.101607,0.988238
181477369,-0.273613,-0.0270742,-0.663424,-0.0821662,0.025291,-0.0581172,0.994601
181510785,-0.339082,0.00193439,-0.664989,-0.0539341,0.0226792,-0.04941,0.997063
181543370,-0.410852,0.0319739,-0.667485,-0.0427908,0.0458642,-0.0391263,0.9972641
181578619,-0.480478,0.0621314,-0.668308,-0.0426454,0.0362275,-0.0466439,0.997343
181610861,-0.552237,0.0958234,-0.67073,-0.0410755,0.0481002,-0.0501677,0.996736
181643751,-0.622799,0.12797,-0.672616,-0.0491279,0.0338174,-0.0460515,0.9971571
181677451,-0.691101,0.159351,-0.675237,-0.0385239,0.00687626,-0.0183059,0.999066
181711330,-0.763127,0.191763,-0.678771,0.0680335,0.0123676,0.0057137,-0.99759
181744513,-0.835402,0.227643,-0.683827,0.0758943,0.0134274,0.0120621,-0.9969531
181777908,-0.900225,0.258652,-0.689464,0.0540313,0.0259642,0.0123388,-0.998125
181811021,-0.968562,0.290731,-0.69789,0.0595918,0.00890493,-0.000338766,-0.998183
181843644,-1.03733,0.323229,-0.704046,0.0717387,0.0216877,0.0148443,-0.997077
181877596,-1.09995,0.354499,-0.711488,0.0666864,0.0463819,0.0231403,-0.9964271
181910887,-1.16807,0.386192,-0.721893,0.0418138,0.0811864,-0.0138232,-0.995726
181944563,-1.22726,0.415253,-0.72903,0.039893,0.110428,-0.00447865,-0.993073
181977924,-1.28734,0.441596,-0.741351,0.0652288,0.10325,-0.0251069,-0.9921971
182010825,-1.33844,0.463758,-0.752464,-0.00225705,0.111608,-0.0169253,-0.993606
182118672,-1.40024,0.493794,-0.764078,0.0422018,0.122865,-0.0459688,-0.990461
182119346,-1.45426,0.521248,-0.776378,0.0754154,0.142863,-0.0262719,-0.986515
182119357,-1.49894,0.538536,-0.789187,0.0936405,0.168548,0.0029743,-0.981231
182143969,-1.546,0.575232,-0.797893,0.0496745,0.161499,-0.0427505,-0.984694
182177663,-1.58603,0.595563,-0.814762,0.0586408,0.108792,-0.0504976,-0.991048
182210359,-1.62621,0.616213,-0.826995,0.0514525,0.146823,-0.061178,-0.985927
182244396,-1.66293,0.637643,-0.838773,0.0535648,0.159813,-0.0397988,-0.9848891
182278322,-1.69681,0.658389,-0.852867,0.0569502,0.159592,-0.0382353,-0.984797
182310814,-1.72552,0.675755,-0.867979,0.0701816,0.14582,-0.0354384,-0.986182
182345203,-1.75186,0.693254,-0.880509,0.0624982,0.165516,-0.0459018,-0.9831541
182377473,-1.77503,0.709902,-0.893191,0.0602222,0.173071,-0.0465441,-0.981964
182411523,-1.7943,0.723947,-0.905964,0.0595283,0.175091,-0.0442917,-0.981753
182444574,-1.81026,0.738413,-0.91838,0.0601966,0.1732,-0.0465506,-0.981942
182477864,-1.82233,0.746118,-0.93109,0.0168646,0.158275,-0.031946,-0.9867341
182510204,-1.83425,0.761955,-0.944612,0.0643271,0.149829,-0.0443654,-0.985619
182544496,-1.84091,0.770458,-0.960134,0.0636275,0.132432,-0.0348667,-0.988533
182576894,-1.84592,0.780462,-0.973266,0.052713,0.118151,-0.0286076,-0.991183
182611213,-1.84726,0.785033,-0.986138,0.0429598,0.105139,-0.0151645,-0.9934131
182643657,-1.84974,0.794079,-0.998148,0.0431489,0.0989851,-0.0243432,-0.993855
182676568,-1.84913,0.795142,-1.01211,0.0804761,0.0682922,-0.0119267,-0.994343
182711624,-1.84809,0.798311,-1.02255,0.0955123,0.0789296,-0.0299321,-0.9918431
182743697,-1.84324,0.805177,-1.03465,0.0610754,0.0814945,-0.0197755,-0.994604
182777834,-1.84194,0.806753,-1.04814,0.0657884,0.0429015,-0.0350096,-0.996296
182810660,-1.83546,0.809558,-1.05875,0.0626463,0.0393143,-0.0297416,-0.996818
182843838,-1.82996,0.803687,-1.06841,0.106066,0.0390475,-0.0273703,-0.9932151
182877647,-1.82208,0.807413,-1.07765,0.0783858,0.058821,-0.0237767,-0.994902
182910739,-1.81494,0.805592,-1.08654,0.0812922,0.0721083,-0.020863,-0.99386
182944498,-1.80753,0.802905,-1.09514,0.0837008,0.0677071,-0.0213373,-0.9939591
182976671,-1.7973,0.799038,-1.10522,0.0827026,0.0536174,-0.000462179,-0.995131
183011023,-1.78957,0.800867,-1.11402,0.0635191,0.0481646,-0.00655395,-0.996796
183044254,-1.78065,0.795918,-1.12145,0.0393285,0.0241386,0.0373284,-0.998237
183078838,-1.76919,0.795137,-1.13063,0.0567796,0.0352262,0.0110548,-0.9977041
183110148,-1.75856,0.790855,-1.13754,0.0643999,0.0357704,0.0140011,-0.997185
183144294,-1.74825,0.786941,-1.14335,0.0636203,0.0312337,0.0197743,-0.997289
183177416,-1.73784,0.775816,-1.14708,0.0239469,0.00659301,0.0393382,-0.998917
183210074,-1.72617,0.778036,-1.15552,0.0644691,0.0212597,0.0182415,-0.9975261
183245032,-1.71417,0.769207,-1.15874,0.0696488,0.0124934,0.0245625,-0.997191
